,group,names,scores,logfoldchanges,pvals,pvals_adj
1665,Cycling DC,AOAH,33.338036,7.6522384,1.0860293680277494e-243,7.084153358251458e-241
1666,Cycling DC,CORO1A,33.263443,6.791964,1.3048390257678786e-242,8.386277173846966e-240
1667,Cycling DC,LYZ,33.2506,6.8255205,2.0010762797788346e-242,1.2674643149486115e-239
1668,Cycling DC,OAZ1,33.126972,4.8376174,1.2155523142804843e-240,7.589214049044898e-238
1669,Cycling DC,TK1,32.39003,6.310803,3.7920512101502607e-230,2.3341944519493945e-227
1670,Cycling DC,CAPZB,32.260757,4.176617,2.4857479092477738e-228,1.5088489809133987e-225
1671,Cycling DC,GLIPR1,32.13678,6.530893,1.3515056137385889e-226,8.091260457922095e-224
1672,Cycling DC,TYMS,32.00841,5.8100395,8.328890229300516e-225,4.853410914417996e-222
1673,Cycling DC,ADISSP,32.00093,5.4742193,1.0583602217558571e-224,6.086128306791839e-222
1674,Cycling DC,EFHD2,31.987892,5.9159174,1.606897001084104e-224,9.120496952646713e-222
1675,Cycling DC,RAC1,31.980938,3.5276067,2.0075810128700984e-224,1.1248630844419844e-221
1676,Cycling DC,TPT1,31.95114,1.3658115,5.209162374141576e-224,2.8817877518921954e-221
1677,Cycling DC,BST2,31.940283,5.6892796,7.371463505726364e-224,4.0270305131783124e-221
1678,Cycling DC,TOP2A,31.900026,6.4663377,2.6677708572142144e-223,1.4394105869591362e-220
1679,Cycling DC,HCST,31.875103,6.746466,5.910738201093331e-223,3.1502792968363772e-220
1680,Cycling DC,CAP1,31.774113,4.6610336,1.4751320724141026e-221,7.767370131660957e-219
1681,Cycling DC,GPR34,31.660566,7.6121707,5.425699787838368e-220,2.8229140896153335e-217
1682,Cycling DC,RGS19,31.544353,6.4892516,2.1430787337579912e-218,1.0890827090716192e-215
1683,Cycling DC,S100A11,31.475979,4.0732517,1.8521059102629468e-217,9.303958241624347e-215
1684,Cycling DC,CLEC10A,31.456224,7.6472907,3.450566073641155e-217,1.7136765873001484e-214
1685,Cycling DC,ARRB2,31.356735,5.834056,7.875312191508081e-216,3.8672207192996535e-213
1686,Cycling DC,PPP1CA,31.349104,4.4063177,1.0006254215030579e-215,4.8590370468188494e-213
1687,Cycling DC,ABI3,31.258455,6.5709505,1.7135535792042003e-214,8.229576442367073e-212
1688,Cycling DC,DPP7,31.034678,5.252131,1.836608069333098e-211,8.724686854579752e-209
1689,Cycling DC,RNF130,31.033237,5.715031,1.920689598134064e-211,9.026001956650659e-209
1690,Cycling DC,PTPRC,31.013515,6.5287013,3.5434891952047006e-211,1.6474962956087896e-208
1691,Cycling DC,LY86,30.767904,7.05113,7.045875007581515e-208,3.207634597201485e-205
1692,Cycling DC,UBE2C,30.692394,6.1748886,7.190213347856722e-207,3.239598805718868e-204
1693,Cycling DC,P2RY6,30.465424,6.8760824,7.484692551011825e-204,3.3378673800961306e-201
1694,Cycling DC,HMGB1,30.419476,2.9356055,3.036057182225427e-203,1.340281243353334e-200
1695,Cycling DC,TBXAS1,30.383236,7.301225,9.147480893663685e-203,3.9978150497667766e-200
1696,Cycling DC,ACTR2,30.363628,4.6923585,1.6604405328039497e-202,7.114499318202335e-200
1697,Cycling DC,HCLS1,30.332502,6.6674695,4.274751531660078e-202,1.8138227275696314e-199
1698,Cycling DC,HSP90AA1,30.023762,3.0676856,4.805925904820848e-198,2.0195979398489454e-195
1699,Cycling DC,CD1D,30.018353,7.1206813,5.654159645963452e-198,2.353422792068445e-195
1700,Cycling T,PFN1,57.58766,4.061188,0.0,0.0
1701,Cycling T,ARHGDIB,57.153187,9.412218,0.0,0.0
1702,Cycling T,ACTB,56.709904,2.7894213,0.0,0.0
1703,Cycling T,RAC2,54.077682,8.923741,0.0,0.0
1704,Cycling T,HMGB2,53.823383,7.2984433,0.0,0.0
1705,Cycling T,CORO1A,52.72017,9.029136,0.0,0.0
1706,Cycling T,LCP1,50.65181,8.825987,0.0,0.0
1707,Cycling T,TUBA1B,50.29942,5.5366735,0.0,0.0
1708,Cycling T,COTL1,50.08475,7.0936,0.0,0.0
1709,Cycling T,CD7,48.70069,8.718905,0.0,0.0
1710,Cycling T,TMSB4X,47.329372,2.4930422,0.0,0.0
1711,Cycling T,CD3E,47.03999,8.957183,0.0,0.0
1712,Cycling T,CD3D,46.85356,9.433694,0.0,0.0
1713,Cycling T,EVL,46.77221,6.6733403,0.0,0.0
1714,Cycling T,NKG7,46.438145,9.617277,0.0,0.0
1715,Cycling T,KLRB1,46.07658,9.405557,0.0,0.0
1716,Cycling T,H2AZ1,44.452953,4.251836,0.0,0.0
1717,Cycling T,ARPC2,44.395027,3.9422715,0.0,0.0
1718,Cycling T,SRGN,43.944813,7.5831037,0.0,0.0
1719,Cycling T,MYL12A,43.432438,4.1585855,0.0,0.0
1720,Cycling T,GAPDH,43.07203,2.0743427,0.0,0.0
1721,Cycling T,PTPRC,42.982925,7.497927,0.0,0.0
1722,Cycling T,PTMA,42.766323,1.4516586,0.0,0.0
1723,Cycling T,TYMS,42.224133,6.417636,0.0,0.0
1724,Cycling T,CD52,42.179092,7.990458,0.0,0.0
1725,Cycling T,MKI67,41.540474,7.040103,0.0,0.0
1726,Cycling T,LCK,40.75115,7.906858,0.0,0.0
1727,Cycling T,SMC4,40.703796,5.8366904,0.0,0.0
1728,Cycling T,PPP1CA,40.462193,4.536633,0.0,0.0
1729,Cycling T,DEK,40.290195,4.4627028,0.0,0.0
1730,Cycling T,RAN,40.087894,3.475436,0.0,0.0
1731,Cycling T,RPLP1,40.04433,1.0522276,0.0,0.0
1732,Cycling T,ANP32B,39.956818,3.8523886,0.0,0.0
1733,Cycling T,TRAC,39.69531,7.8804655,0.0,0.0
1734,Cycling T,GIMAP7,39.463036,7.1192837,0.0,0.0
1735,Cycling T,CD53,38.933464,6.819305,0.0,0.0
1736,Cycling T,HSP90AA1,38.72429,3.0785286,0.0,0.0
1737,Cycling T,CD69,38.3731,7.109224,0.0,0.0
1738,Cycling T,SEPTIN1,38.328808,6.7326956,0.0,0.0
1739,Cycling T,CARHSP1,38.29304,4.8808775,0.0,0.0
1740,Cycling T,TRDC,37.82751,9.058994,0.0,0.0
1741,Cycling T,CALM1,37.494915,3.8263547,1.114658737923392e-307,1.0825565662711985e-304
1742,Cycling T,HMGB1,37.310207,2.6328826,1.1210664675085967e-304,1.0651106281738197e-301
1743,Cycling T,TOP2A,37.13308,6.3598776,8.223045386013045e-302,7.334285215312532e-299
1744,Cycling T,PLAAT4,36.726368,5.974082,2.7716964071265386e-295,2.4226843955411647e-292
1745,Cycling T,BIRC5,36.675613,6.0646796,1.7879376095882035e-294,1.5321573586165263e-291
1746,Cycling T,DDX39A,36.48289,5.2329307,2.0712407273214455e-291,1.7407981682087778e-288
1747,Cycling T,CENPF,36.215916,6.093823,3.420077390004093e-287,2.82020872174979e-284
1748,Cycling T,ACTR3,36.162277,4.4778905,2.385876261596973e-286,1.9309691877191504e-283
1749,Cycling T,UBE2C,35.64071,6.029971,3.2823443910161936e-278,2.6082105320903952e-275
1750,Cycling T,ARPC1B,35.49584,5.206379,5.698846627563622e-276,4.44754273234001e-273
1751,Cycling T,ENO1,35.28557,3.541227,9.77690855951764e-273,7.496315994476473e-270
1752,Cycling T,SH3BGRL3,35.073685,3.7320535,1.6983195846343108e-269,1.2797130883941021e-266
1753,Cycling T,CENPM,34.91548,5.8321795,4.328896547873488e-267,3.1531682454710484e-264
1754,Cycling T,TMIGD2,34.770702,7.57003,6.744711485519464e-265,4.83230935677283e-262
1755,Cycling T,ANP32E,34.22085,4.8901796,1.1839934581030416e-256,8.346008079505698e-254
1756,Cycling T,LAPTM5,34.071754,5.741865,1.9334309476048265e-254,1.3412486687955768e-251
1757,Cycling T,HCST,33.908066,6.1396847,5.06648339520081e-252,3.4065475431362494e-249
1758,Cycling T,CALM3,33.61746,3.5633888,9.324413879863466e-248,6.174457336447772e-245
1759,Cycling T,DUT,33.58661,3.9879258,2.6315666914702438e-247,1.7165670251345604e-244
1760,Cycling T,ALOX5AP,33.399662,6.6670823,1.386580049748022e-244,8.911631543262875e-242
1761,Cycling T,H4C3,33.22825,4.833988,4.208994044870575e-242,2.665940228072806e-239
1762,Cycling T,TPM3,33.15453,4.136303,4.873191103292288e-241,3.0425420568326594e-238
1763,Cycling T,SLC25A5,33.00607,3.5266156,6.646995598637976e-239,4.09155345975879e-236
1764,Cycling T,CKS2,32.94998,4.646196,4.233216418798449e-238,2.5695623662106588e-235
1765,Cycling T,SMC2,32.8693,4.930856,6.037382907254094e-237,3.61449017231004e-234
1766,Cycling T,ABRACL,32.70781,4.2775865,1.2094029437266192e-234,7.14266841251732e-232
1767,Cycling T,ZWINT,32.635395,5.12556,1.2913814210195895e-233,7.525137816565352e-231
1768,Cycling T,HSPA8,32.533604,3.1868906,3.5718062692290715e-232,2.0539765946103597e-229
1769,Cycling T,LMNB1,32.523273,5.066276,4.9996302787068854e-232,2.8377122298779964e-229
1770,Cycling T,STK17A,32.37462,5.60052,6.249665528624442e-230,3.5017356700384953e-227
1771,Cycling T,TBC1D10C,32.307743,6.6168995,5.445575273832236e-229,3.0125749590830895e-226
1772,Cycling T,CD3G,32.25657,7.223981,2.845803298772074e-228,1.554662342119184e-225
1773,Cycling T,CKLF,32.106667,4.868619,3.558647509572616e-226,1.896672326321483e-223
1774,Cycling T,H2AX,31.916769,4.9317913,1.5628721421205346e-223,8.229369168582632e-221
1775,Cycling T,S100A4,31.876158,5.7548685,5.715300702754907e-223,2.9735893084904814e-220
1776,Cycling T,HNRNPF,31.822243,3.5106285,3.188057737796923e-222,1.6391867690903142e-219
1777,Cycling T,TPX2,31.81586,5.680367,3.906537823485437e-222,1.985248012065204e-219
1778,Cycling T,MAD2L1,31.605513,4.9284954,3.1011534552286225e-219,1.5578483977851922e-216
1779,Cycling T,TMPO,31.529444,4.646877,3.431199265034584e-218,1.6849116031356342e-215
1780,Cycling T,UCP2,31.495186,4.924018,1.0110112594590878e-217,4.909470675933331e-215
1781,Cycling T,PGK1,31.346727,3.720394,1.0781052898613938e-215,5.1777487459453136e-213
1782,Cycling T,FYB1,31.216745,6.108683,6.314623703175366e-214,2.9997208078649586e-211
1783,Cycling T,PCNA,31.011343,4.5626516,3.7908866194836145e-211,1.7814721378270094e-208
1784,Cycling T,OSTF1,30.954556,4.834231,2.206126653195449e-210,1.025708077140999e-207
1785,Cycling T,GZMA,30.9269,7.9018035,5.1956662840095336e-210,2.3902252555405546e-207
1786,Cycling T,WDR1,30.676304,3.9540763,1.1786847440791659e-206,5.3106430984779246e-204
1787,Cycling T,CYTIP,30.643053,6.147435,3.270345322394655e-206,1.4584405303054694e-203
1788,Cycling T,CCNA2,30.535688,5.54201,8.758721512839612e-205,3.86657742421356e-202
1789,Cycling T,AURKB,30.439117,5.417056,1.6690370979500156e-203,7.294359732880748e-201
1790,Cycling T,CD44,30.415926,4.949732,3.382626864912217e-203,1.463706183209144e-200
1791,Cycling T,MSN,30.175148,4.5886135,5.019573148234966e-200,2.150739459514323e-197
1792,Cycling T,TUBB4B,30.02991,3.8642874,3.994947608054148e-198,1.6950989345863932e-195
1793,Cycling T,RPSA,29.901482,1.1872752,1.8823808412374895e-196,7.910343488984926e-194
1794,Cycling T,TK1,29.89556,5.069368,2.247499737969401e-196,9.354736052210923e-194
1795,Cycling T,CKS1B,29.892263,4.292669,2.4804751510043515e-196,1.0227045849008884e-193
1796,Cycling T,IFI16,29.821466,4.1866674,2.058588652430875e-195,8.408276492134482e-193
1797,Cycling T,CAP1,29.59456,3.6376884,1.7555897019966647e-192,7.039109388629563e-190
1798,Cycling T,KPNA2,29.422073,4.5141215,2.8671136093339706e-190,1.1288678665074941e-187
1799,Cycling T,CDK1,29.126913,4.9532256,1.6382863811129708e-186,6.280672631593095e-184
1800,Cycling monocytes,S100A4,30.645906,10.843097,2.9963564062031026e-206,1.3095276037670038e-201
1801,Cycling monocytes,CYBA,30.190666,6.3277225,3.1406380452091253e-200,6.86292225639098e-196
1802,Cycling monocytes,COTL1,30.104025,8.4292345,4.291800357324531e-199,6.252294760550377e-195
1803,Cycling monocytes,PLAC8,29.933905,9.178716,7.128090473816707e-197,7.788151651692134e-193
1804,Cycling monocytes,VAMP8,29.111507,8.00537,2.5671883131293364e-186,2.2439279607400906e-182
1805,Cycling monocytes,PYCARD,28.9104,7.982938,8.836014709772052e-184,6.4361531145979626e-180
1806,Cycling monocytes,ARHGDIB,28.863333,9.298277,3.4470361872403627e-183,2.152132421816469e-179
1807,Cycling monocytes,CST3,28.59199,7.089307,8.45076820704795e-180,4.6166546715102945e-176
1808,Cycling monocytes,LYZ,28.573606,10.503267,1.4300647116704106e-179,6.944394239871514e-176
1809,Cycling monocytes,PFN1,28.539883,3.9603446,3.750698272795391e-179,1.6392051731424975e-175
1810,Cycling monocytes,CORO1A,27.74436,9.158217,2.0380323903809513e-169,8.097287962655373e-166
1811,Cycling monocytes,SAMHD1,27.578388,9.079136,2.021488347054963e-167,7.362260559974176e-164
1812,Cycling monocytes,ACTB,27.450092,2.6679797,6.930004804112916e-166,2.3297609996842374e-162
1813,Cycling monocytes,CD74,27.20254,8.914034,6.060970483841276e-163,1.892061814469994e-159
1814,Cycling monocytes,SRGN,27.143593,9.063331,3.013757189365553e-162,8.780882946935475e-159
1815,Cycling monocytes,H2AZ1,27.13804,5.133297,3.504688592330398e-162,9.573056889950481e-159
1816,Cycling monocytes,SPI1,26.83378,9.334311,1.3043477687662596e-158,3.353247934480036e-155
1817,Cycling monocytes,SH3BGRL3,26.79658,5.4185567,3.541919076687956e-158,8.599779518198358e-155
1818,Cycling monocytes,TYROBP,26.78306,9.2485695,5.09040732366702e-158,1.1709008509133864e-154
1819,Cycling monocytes,LCP1,26.532835,8.700417,4.052929521856404e-155,8.856461591160613e-152
1820,Cycling monocytes,ARPC1B,26.449717,7.5009665,3.676305611593652e-154,7.650917164242331e-151
1821,Cycling monocytes,ANXA1,26.414885,8.510596,9.243444431728396e-154,1.8362522520193537e-150
1822,Cycling monocytes,TUBA1B,26.274534,5.7166715,3.749187466201869e-152,7.124108218386369e-149
1823,Cycling monocytes,ITGB2,26.2609,8.805435,5.366432584170374e-152,9.772273735774251e-149
1824,Cycling monocytes,MNDA,26.258024,10.8293705,5.788087926169414e-152,1.0118503789012321e-148
1825,Cycling monocytes,OAZ1,26.159483,6.1576495,7.68746926253354e-151,1.2922044486529456e-147
1826,Cycling monocytes,HMGB2,25.452257,6.7316465,6.664899404215275e-143,1.0788250502289792e-139
1827,Cycling monocytes,ADISSP,25.37968,6.9758124,4.2279032354659146e-142,6.599152964385798e-139
1828,Cycling monocytes,RETN,25.228634,10.885084,1.9436884970123733e-140,2.9292055887389226e-137
1829,Cycling monocytes,TMSB4X,24.830597,2.8886425,4.190526901084686e-136,6.10475958950017e-133
1830,Cycling monocytes,GAPDH,24.427729,2.5622358,8.680771605113677e-132,1.223820781386736e-128
1831,Cycling monocytes,LAPTM5,24.193644,7.7549925,2.5952424398129797e-129,3.544452362174577e-126
1832,Cycling monocytes,PLP2,23.877184,6.755042,5.28738780047258e-126,7.002424134298595e-123
1833,Cycling monocytes,ARPC2,23.806435,4.3538513,2.8647102613583554e-125,3.6823322724236934e-122
1834,Cycling monocytes,ANP32B,23.762817,4.643364,8.098626587175678e-125,1.0112639324740738e-121
1835,Cycling monocytes,CD48,23.745157,7.8236604,1.2328771958989233e-124,1.4967129158212929e-121
1836,Cycling monocytes,AP2S1,23.731882,5.0374,1.690568567912813e-124,1.996881316001664e-121
1837,Cycling monocytes,GNAI2,23.72997,6.15832,1.76915259077559e-124,2.034711705980431e-121
1838,Cycling monocytes,TMSB10,23.52975,2.2303104,2.0237040763120428e-122,2.2677939218241417e-119
1839,Cycling monocytes,CAPG,23.362135,6.842071,1.0375006753226258e-120,1.133573237857501e-117
1840,Cycling monocytes,FXYD5,23.171677,6.377078,8.791113949115994e-119,9.370898634930863e-116
1841,Cycling monocytes,MACROH2A1,23.164804,5.028276,1.0311647281578488e-118,1.0730005542716816e-115
1842,Cycling monocytes,SLC25A5,23.106518,4.7873383,3.981664243241456e-118,4.046852420619177e-115
1843,Cycling monocytes,CD37,23.016994,7.558684,3.1503581614240723e-117,3.1291648428835834e-114
1844,Cycling monocytes,CD1D,22.915844,8.223177,3.2297846996165326e-116,3.1367669002675767e-113
1845,Cycling monocytes,RAC2,22.675966,6.955436,7.736372836912323e-114,7.350226923139482e-111
1846,Cycling monocytes,C1orf162,22.60392,8.729723,3.965603705653189e-113,3.6875051989758926e-110
1847,Cycling monocytes,CD53,22.525213,7.381389,2.350233685888174e-112,2.1398877710011823e-109
1848,Cycling monocytes,RAN,22.475048,4.11842,7.282588571371124e-112,6.495474508636808e-109
1849,Cycling monocytes,ENO1,22.373152,4.4956737,7.187403398109816e-111,6.2823655622198284e-108
1850,Cycling monocytes,FGL2,22.300623,7.447022,3.643873969059309e-110,3.1225856459562357e-107
1851,Cycling monocytes,HMGA1,22.271877,5.988372,6.923999744644895e-110,5.819355477691547e-107
1852,Cycling monocytes,CTSH,21.929876,6.1057677,1.3479180956022052e-106,1.111498348116958e-103
1853,Cycling monocytes,TPM3,21.91302,5.4509983,1.9520421405800264e-106,1.5798527724427681e-103
1854,Cycling monocytes,CYBB,21.780277,7.997798,3.569111684814861e-105,2.8360810376936126e-102
1855,Cycling monocytes,LY86,21.740063,7.7748775,8.578240823936335e-105,6.694704231594886e-102
1856,Cycling monocytes,TSPO,21.73072,6.859521,1.051404431302663e-104,8.061505134324838e-102
1857,Cycling monocytes,CYRIB,21.718256,5.8191442,1.3791453034165156e-104,1.0392097644916448e-101
1858,Cycling monocytes,CLEC10A,21.70513,8.573412,1.8350647509050473e-104,1.3593164385348168e-101
1859,Cycling monocytes,LAT2,21.58037,7.895097,2.7465800738745244e-103,2.0006089258102035e-100
1860,Cycling monocytes,TKT,21.419125,5.2890162,8.86388991729202e-102,6.350613851562794e-99
1861,Cycling monocytes,PTPN6,21.385298,6.686156,1.8311854361855556e-101,1.2908085210169923e-98
1862,Cycling monocytes,CNPY3,21.280958,5.569796,1.7042133650201082e-100,1.1822371572196636e-97
1863,Cycling monocytes,NUDT1,21.27825,5.884085,1.8055502115881876e-100,1.2329651007382834e-97
1864,Cycling monocytes,TALDO1,21.243647,5.009913,3.774267466902296e-100,2.53770131343843e-97
1865,Cycling monocytes,TYMP,21.15676,7.2693377,2.3910146350309106e-99,1.5832864183241049e-96
1866,Cycling monocytes,JAML,21.11995,7.1958017,5.215006357808733e-99,3.4017408636070575e-96
1867,Cycling monocytes,ARPC3,21.007187,5.212236,5.6376677384348746e-98,3.623362218243497e-95
1868,Cycling monocytes,HCLS1,20.830997,7.0754476,2.2669468294608256e-96,1.4358644091993612e-93
1869,Cycling monocytes,STXBP2,20.82431,6.330507,2.6064828140387242e-96,1.6273389272106915e-93
1870,Cycling monocytes,VSIR,20.746569,6.217018,1.3165765772997261e-95,8.104177849902427e-93
1871,Cycling monocytes,RHOG,20.704315,5.698257,3.1670644026963173e-95,1.9224080924366647e-92
1872,Cycling monocytes,S100A11,20.703304,4.3742113,3.2341530600554397e-95,1.936238703241958e-92
1873,Cycling monocytes,KPNA2,20.68422,6.090953,4.804916177754506e-95,2.8377575220619315e-92
1874,Cycling monocytes,BID,20.42679,5.6861577,9.665014640378014e-93,5.5578921031984305e-90
1875,Cycling monocytes,RGS19,20.331026,6.6408763,6.835875881048972e-92,3.879936616952783e-89
1876,Cycling monocytes,ENHO,20.19975,7.801144,9.839122595358454e-91,5.512936075737768e-88
1877,Cycling monocytes,CD1C,20.18277,9.578347,1.3874775250720221e-90,7.675736424778184e-88
1878,Cycling monocytes,UCP2,20.156622,5.9698734,2.3541246340916405e-90,1.2860582876042633e-87
1879,Cycling monocytes,RAB32,20.10108,5.7218513,7.220605535169613e-90,3.8959178309759606e-87
1880,Cycling monocytes,YBX1,19.953033,2.9793363,1.4106549153541208e-88,7.518446636662988e-86
1881,Cycling monocytes,LMNB1,19.915705,5.732991,2.974334848091026e-88,1.5661485566381953e-85
1882,Cycling monocytes,EFHD2,19.907879,5.7962575,3.47733030635586e-88,1.80920528224972e-85
1883,Cycling monocytes,GLIPR1,19.863516,6.4546394,8.420375435237524e-88,4.329459859077891e-85
1884,Cycling monocytes,SELL,19.816114,8.289121,2.161683885980273e-87,1.0985375878242075e-84
1885,Cycling monocytes,CCND3,19.690811,5.636956,2.5851842903459577e-86,1.2986539566124108e-83
1886,Cycling monocytes,ERP29,19.686844,4.2723036,2.7957980493330186e-86,1.3884949766823893e-83
1887,Cycling monocytes,COX4I1,19.610113,2.5810525,1.2674970068316983e-85,6.2241223805137685e-83
1888,Cycling monocytes,CAP1,19.544218,4.7384286,4.620198046554113e-85,2.2435681714066776e-82
1889,Cycling monocytes,EMP3,19.529501,5.34678,6.163906995425184e-85,2.9603010036050793e-82
1890,Cycling monocytes,IDH2,19.515682,4.830141,8.07848891358721e-85,3.837633472602342e-82
1891,Cycling monocytes,ARRB2,19.490572,5.7665925,1.3199641458618668e-84,6.20297989577925e-82
1892,Cycling monocytes,CSF1R,19.345865,6.835892,2.208684274973743e-83,1.0268972080154518e-80
1893,Cycling monocytes,PKM,19.307335,4.4626064,4.6600224634753105e-83,2.1438065446707892e-80
1894,Cycling monocytes,WAS,19.281128,6.795617,7.737077055107651e-83,3.522304329337758e-80
1895,Cycling monocytes,RNASE6,19.235872,6.6991673,1.8540107315959222e-82,8.353369589037958e-80
1896,Cycling monocytes,PPP1CA,19.211533,4.5225945,2.9638830985997494e-82,1.3217708871551371e-79
1897,Cycling monocytes,MPEG1,19.2073,6.7714505,3.215614380875005e-82,1.419547584866275e-79
1898,Cycling monocytes,SNRNP25,19.183685,5.2225547,5.06588880370121e-82,2.2139960427695768e-79
1899,Cycling monocytes,PLEK,19.170424,7.212026,6.537339483668124e-82,2.8287909385567495e-79
1900,Cycling pericyte,TUBA1B,49.270042,6.2811403,0.0,0.0
1901,Cycling pericyte,HMGB2,45.165035,6.840139,0.0,0.0
1902,Cycling pericyte,H2AZ1,44.277958,4.909249,0.0,0.0
1903,Cycling pericyte,HMGB1,44.178974,3.6352384,0.0,0.0
1904,Cycling pericyte,UBE2C,39.483906,7.5805974,0.0,0.0
1905,Cycling pericyte,TOP2A,38.447014,7.5092483,0.0,0.0
1906,Cycling pericyte,SMC4,37.403748,6.1820703,3.395801380872346e-306,2.1201443364235e-302
1907,Cycling pericyte,PTN,37.285057,6.0481963,2.8662923961251684e-304,1.5658555360031793e-300
1908,Cycling pericyte,PTTG1,36.969788,6.790912,3.503287429802784e-299,1.7011963759122318e-295
1909,Cycling pericyte,VIM,36.140873,4.6429815,5.17562365037846e-286,2.261954560161402e-282
1910,Cycling pericyte,CKS2,35.299,5.734988,6.083296167527567e-273,2.4169488700511345e-269
1911,Cycling pericyte,BIRC5,35.27883,6.5386963,1.2402176876088834e-272,4.516872818271553e-269
